ano_calendario,ppg_codigo,ppg_nome,ppg_nota,institution_id,ies_sigla,nome_docente,doutorado_ano,regime_trabalho,carga_horaria,link_do_lattes,author_id,bolsista_produtividade,extrato_bolsa_produtividade,doutorado_institution_id,doutorado_institution_name,doutorado_ppg_codigo,doutorado_supervisor_id,doutorado_supervisor_name
2022,25001019004P6,CC,7,I25112270,UFPE,VERONICA TEICHRIEB,2004,Dedicação Exclusiva,40,http://lattes.cnpq.br/3355338790654065,A5004401466,FALSO,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5026724035,Judith Kelner
2022,25001019004P6,CC,7,I25112270,UFPE,VALERIA CESARIO TIMES,1999,Dedicação Exclusiva,30,http://lattes.cnpq.br/5134289687536724,A5012491524,FALSO,,I130828816,School Of Computer Studies University Of Leeds,,A5050948349,Stuart A Roberts
2022,25001019004P6,CC,7,I25112270,UFPE,TSANG ING REN,2000,Dedicação Exclusiva,30,http://lattes.cnpq.br/3084134533707587,A5022457755,VERDADEIRO,PQ2,I149213910,Universitaire Instelling Antwerpen,,A5060063845,Dirk Van Dyck
2022,25001019004P6,CC,7,I25112270,UFPE,TERESA BERNARDA LUDERMIR,1990,Dedicação Exclusiva,30,http://lattes.cnpq.br/6321179168854922,A5025550530,VERDADEIRO,PQ1A,I47508984,"Imperial College of Science, Technology and Medicine",,A5066352404,Igor Aleksander
2022,25001019004P6,CC,7,I25112270,UFPE,SIMONE CRISTIANE DOS SANTOS LIMA,2002,Dedicação Exclusiva,20,http://lattes.cnpq.br/3675858428545219,A5076845256,FALSO,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5003805293,Silvio Romero de Lemos Meira
2022,25001019004P6,CC,7,I25112270,UFPE,SILVIO ROMERO DE LEMOS MEIRA,2018,Dedicação Exclusiva,10,http://lattes.cnpq.br/4973731190814126,A5003805293,FALSO,,I20581793,University of Kent,,A5067120039,David Turner
2022,25001019004P6,CC,7,I25112270,UFPE,SILVIO DE BARROS MELO,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/3847692220708299,A5071318718,FALSO,,I138006243,Arizona State University,,A5022554613,Alyn P Rockwood
2022,25001019004P6,CC,7,I25112270,UFPE,SERGIO CASTELO BRANCO SOARES,2004,Dedicação Exclusiva,20,http://lattes.cnpq.br/6456667887502521,A5029015672,VERDADEIRO,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5073460644,Paulo Henrique Monteiro Borba
2022,25001019004P6,CC,7,I25112270,UFPE,RUY JOSE GUERRA BARRETTO DE QUEIROZ,2012,Dedicação Exclusiva,30,http://lattes.cnpq.br/1825502153580661,A5084128763,FALSO,,I47508984,"Imperial College of Science, Technology and Medicine",,A5025139066,Thomas Stewart Edward Maibaum
2022,25001019004P6,CC,7,I25112270,UFPE,ROBERTO SOUTO MAIOR DE BARROS,1994,Dedicação Exclusiva,40,http://lattes.cnpq.br/2153962690732683,A5025683089,VERDADEIRO,PQ2,I7882870,The University of Glasgow,,A5014790209,Ray Welland
2022,25001019004P6,CC,7,I25112270,UFPE,RICARDO MASSA FERREIRA LIMA,2000,Dedicação Exclusiva,30,http://lattes.cnpq.br/0033981436042117,A5030092387,FALSO,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5042210961,Rafael Dueire Lins
2022,25001019004P6,CC,7,I25112270,UFPE,RICARDO MARTINS DE ABREU SILVA,2003,Dedicação Exclusiva,30,http://lattes.cnpq.br/6234141909588262,A5043194913,FALSO,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5085225721,Geber Lisboa Ramalho
2022,25001019004P6,CC,7,I25112270,UFPE,RICARDO BASTOS CAVALCANTE PRUDENCIO,2014,Dedicação Exclusiva,30,http://lattes.cnpq.br/2984888073123287,A5083998049,VERDADEIRO,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,RENATO MARIZ DE MORAES,2005,Dedicação Exclusiva,40,http://lattes.cnpq.br/7284320756124645,A5042588839,FALSO,,I185103710,"University of California, Santa Cruz, EUA",,A5065935907,"J. J. Garcia-Luna-Aceves, Hamid R. Sadjadpour"
2022,25001019004P6,CC,7,I25112270,UFPE,RENATA MARIA CARDOSO RODRIGUES DE SOUZA,2003,Dedicação Exclusiva,30,http://lattes.cnpq.br/9289080285504453,A5056928312,VERDADEIRO,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5089260466,Francisco de Assis Tenório de Carvalho
2022,25001019004P6,CC,7,I25112270,UFPE,RAFAEL DUEIRE LINS,2012,Dedicação Exclusiva,15,http://lattes.cnpq.br/7601016626256808,A5042210961,VERDADEIRO,PQ1D,I20581793,University of Kent,,A5011220438,Simon John Thompson
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO SALGADO GOMES DE MATTOS NETO,2012,Dedicação Exclusiva,30,http://lattes.cnpq.br/4610098557429398,A5028640369,VERDADEIRO,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5054753630,George Darmiton da Cunha Cavalcanti
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO ROMERO MARTINS MACIEL,1999,Dedicação Exclusiva,20,http://lattes.cnpq.br/8382158780043575,A5068278408,VERDADEIRO,PQ1A,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5059245199,Edna Barros Silva
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO ROBERTO FREIRE CUNHA,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/2026295360734357,A5021910438,VERDADEIRO,PQSR,I151746483,University of Waterloo,,A5025139066,Thomas Maibaum
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO JORGE LEITAO ADEODATO,1997,Dedicação Exclusiva,30,http://lattes.cnpq.br/3524590211304012,A5049204941,FALSO,,I183935753,King's College London,,A5073528806,John G. Taylor
2022,25001019004P6,CC,7,I25112270,UFPE,PAULO HENRIQUE MONTEIRO BORBA,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/9395715443254344,A5073460644,VERDADEIRO,PQ1C,I40120149,University of Oxford,,A5035441574,Joseph Goguen
2022,25001019004P6,CC,7,I25112270,UFPE,PATRICIA CABRAL DE AZEVEDO RESTELLI TEDESCO,2001,Dedicação Exclusiva,20,http://lattes.cnpq.br/7465148175791735,A5041036885,FALSO,,I130828816,University Of Leeds Computer Based Learning Unit,,A5084126959,John Arthur Self
2022,25001019004P6,CC,7,I25112270,UFPE,ODILON MAROJA DA COSTA PEREIRA FILHO,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/8836256533308837,A5073107349,FALSO,,I70983195,Syracuse University,,A5073263670,Tapan Kumar Sarkar
2022,25001019004P6,CC,7,I25112270,UFPE,NIVAN ROBERTO FERREIRA JUNIOR,2015,Dedicação Exclusiva,20,http://lattes.cnpq.br/1386731424473050,A5022792853,FALSE,,I57206974,New York University Polytechnic School of Engineering,,A5003584200,Claudio T Silva
2022,25001019004P6,CC,7,I25112270,UFPE,NELSON SOUTO ROSA,2001,Dedicação Exclusiva,30,http://lattes.cnpq.br/4220236737158909,A5015736964,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5021910438,Paulo Roberto Freire Cunha
2022,25001019004P6,CC,7,I25112270,UFPE,MARCELO BEZERRA D AMORIM,2007,Dedicação Exclusiva,40,http://lattes.cnpq.br/3762670242328435,A5020353093,TRUE,PQ2,I157725225,University of Illinois at Urbana-Champaign,,A5081289583,Darko Marinov
2022,25001019004P6,CC,7,I25112270,UFPE,LUCIANO DE ANDRADE BARBOSA,2009,Dedicação Exclusiva,30,http://lattes.cnpq.br/7113249247656195,,FALSE,,I223532165,University of Utah,,,Juliana Freire
2022,25001019004P6,CC,7,I25112270,UFPE,LEOPOLDO MOTTA TEIXEIRA,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/2117651910340729,A5061752509,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5073460644,Paulo Henrique Monteiro Borba
2022,25001019004P6,CC,7,I25112270,UFPE,LEANDRO MACIEL ALMEIDA,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/8513145553846486,A5022386286,FALSE,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,KIEV SANTOS DA GAMA,2011,Dedicação Exclusiva,20,http://lattes.cnpq.br/6185519785664724,A5006653128,TRUE,PQ2,I177483745,Universite Joseph Fourier,,A5083173141,Didier Donsez
2022,25001019004P6,CC,7,I25112270,UFPE,KELVIN LOPES DIAS,2004,Dedicação Exclusiva,20,http://lattes.cnpq.br/8664169441117482,A5021505451,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5014967408,Djamel Fawzi Hadj Sadok
2022,25001019004P6,CC,7,I25112270,UFPE,JULIANO MANABU IYODA,2007,Dedicação Exclusiva,30,http://lattes.cnpq.br/0005349558315095,A5042005232,FALSE,,I241749,University of Cambridge,,,Michael John Caldwell Gordon
2022,25001019004P6,CC,7,I25112270,UFPE,JUDITH KELNER,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/7532050172035129,A5026724035,TRUE,PQ1D,I20581793,University of Kent,,A5050239324,John D. Bovey
2022,25001019004P6,CC,7,I25112270,UFPE,JOSE AUGUSTO SURUAGY MONTEIRO,2017,Dedicação Exclusiva,20,http://lattes.cnpq.br/2887736963561252,A5079875528,FALSE,,I161318765,University Of California Los Angeles,,A5059529956,Mario Gerla
2022,25001019004P6,CC,7,I25112270,UFPE,JAELSON FREIRE BRELAZ DE CASTRO,1991,Dedicação Exclusiva,30,http://lattes.cnpq.br/0698164500481055,A5088208092,TRUE,PQ2,I47508984,Imperial College Of Science Technology And Medicine,,A5046484952,Jeff Kramer
2022,25001019004P6,CC,7,I25112270,UFPE,HERMANO PERRELLI DE MOURA,1993,Dedicação Exclusiva,20,http://lattes.cnpq.br/9906166020816798,A5022901220,FALSE,,I7882870,University of Glasgow,,A5072110050,David A Watt
2022,25001019004P6,CC,7,I25112270,UFPE,HANSENCLEVER DE FRANCA BASSANI,2014,Dedicação Exclusiva,20,http://lattes.cnpq.br/1931667959910637,A5064136920,FALSE,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5090740684,Aluizio Fausto Ribeiro Araújo
2022,25001019004P6,CC,7,I25112270,UFPE,GUSTAVO HENRIQUE PORTO DE CARVALHO,2016,Dedicação Exclusiva,40,http://lattes.cnpq.br/9603136866152813,A5053972531,FALSE,,I25112270,Universidade Federal de Pernambuco,,A5041930802,Augusto Cezar Alves Sampaio
2022,25001019004P6,CC,7,I25112270,UFPE,GIORDANO RIBEIRO EULALIO CABRAL,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/6045470959652684,A5021048068,FALSE,,I4210159731,Laboratoire D'Informatique de Paris 6,,A5053890837 A5080115882,"Jean-Pierre Briot, François Pachet"
2022,25001019004P6,CC,7,I25112270,UFPE,GERMANO CRISPIM VASCONCELOS,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/5943634209341438,A5083952644,FALSE,,I20581793,University of Kent,,A5047840462,Michael Christopher Fairhurst
2022,25001019004P6,CC,7,I25112270,UFPE,GEORGE DARMITON DA CUNHA CAVALCANTI,2005,Dedicação Exclusiva,30,http://lattes.cnpq.br/8577312109146354,A5054753630,TRUE,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5048207657,Edson Costa de Barros Carvalho Filho
2022,25001019004P6,CC,7,I25112270,UFPE,GEBER LISBOA RAMALHO,1997,Dedicação Exclusiva,20,http://lattes.cnpq.br/9783292465422902,A5085225721,FALSE,,I39804081,Universite Pierre et Marie Curie (Paris VI),,A5052738299,Jean-Gabriel Ganascia
2022,25001019004P6,CC,7,I25112270,UFPE,FREDERICO LUIZ GONCALVES DE FREITAS,2002,Dedicação Exclusiva,30,http://lattes.cnpq.br/6195215666638965,A5052665135,TRUE,PQ2,I4104125,Universidade Federal de Santa Catarina,41001010005P1,A5091772753,Guilherme Bittencourt
2022,25001019004P6,CC,7,I25112270,UFPE,FRANCISCO DE ASSIS TENORIO DE CARVALHO,1992,Dedicação Exclusiva,30,http://lattes.cnpq.br/3909162572623711,A5089260466,TRUE,PQ1A,I56435720,Université Paris-Dauphine - Paris IX,,A5059225875,EDWIN DIDAY
2022,25001019004P6,CC,7,I25112270,UFPE,FLAVIA DE ALMEIDA BARROS,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/5390541720896559,A5003582635,FALSE,,I110002522,University of Essex,,A5037904300,Anne de Roeck
2022,25001019004P6,CC,7,I25112270,UFPE,FERNANDO MACIANO DE PAULA NETO,2018,Dedicação Exclusiva,20,http://lattes.cnpq.br/9643216021359436,A5086585741,FALSE,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,FERNANDO JOSE CASTOR DE LIMA FILHO,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/7310046838140771,A5037826703,TRUE,PQ2,I181391015,Universidade Estadual de Campinas,33003017005P8,A5040866580,Cecília Mary Fischer Rubira
2022,25001019004P6,CC,7,I25112270,UFPE,FABIO QUEDA BUENO DA SILVA,1992,Dedicação Exclusiva,30,http://lattes.cnpq.br/6381755382123529,A5031528145,TRUE,PQ2,I98677209,University of Edinburgh,,,Kevin Mitchell
2022,25001019004P6,CC,7,I25112270,UFPE,EDUARDO ANTONIO GUIMARAES TAVARES,2009,Dedicação Exclusiva,30,http://lattes.cnpq.br/1233156130663707,,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5054133174,Paulo Romero Martins Maciel
2022,25001019004P6,CC,7,I25112270,UFPE,EDNA NATIVIDADE DA SILVA BARROS,1993,Dedicação Exclusiva,30,http://lattes.cnpq.br/6291354144339437,A5059245199,TRUE,PQ2,I8087733,University of Tubingen,,A5087076980,Prof Dr. Wolfgang Rosenstiel
2022,25001019004P6,CC,7,I25112270,UFPE,DJAMEL FAWZI HADJ SADOK,1990,Dedicação Exclusiva,20,http://lattes.cnpq.br/3776300004312848,A5014967408,TRUE,PQ1C,I20581793,University of Kent,,A5062955105,Peter F Linington
2022,25001019004P6,CC,7,I25112270,UFPE,DIVANILSON RODRIGO DE SOUSA CAMPELO,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/9838400375894439,A5078125093,TRUE,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5029457205,Helio Waldman
2022,25001019004P6,CC,7,I25112270,UFPE,DANIEL CARVALHO DA CUNHA,2006,Dedicação Exclusiva,20,http://lattes.cnpq.br/8971986984647323,A5083660321,FALSE,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5065405335,Jaime Portugheis
2022,25001019004P6,CC,7,I25112270,UFPE,CLEBER ZANCHETTIN,2008,Dedicação Exclusiva,30,http://lattes.cnpq.br/1244195230407619,A5086345001,TRUE,DT2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,CARLOS ANDRE GUIMARAES FERRAZ,1995,Dedicação Exclusiva,20,http://lattes.cnpq.br/7716805104151473,A5006734190,FALSE,,I20581793,University of Kent,,A5062955105,Peter Frederic Linington
2022,25001019004P6,CC,7,I25112270,UFPE,CARLOS ALEXANDRE BARROS DE MELLO,2002,Dedicação Exclusiva,20,http://lattes.cnpq.br/2248591013863307,A5076072634,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5042210961,Rafael Dueire Lins
2022,25001019004P6,CC,7,I25112270,UFPE,CARINA FROTA ALVES,2005,Dedicação Exclusiva,20,http://lattes.cnpq.br/7752481318432762,A5051034404,FALSE,,I45129253,University College London,,A5043269024,Anthony Finkelstein
2022,25001019004P6,CC,7,I25112270,UFPE,BRENO ALEXANDRO FERREIRA DE MIRANDA,2016,Dedicação Exclusiva,20,http://lattes.cnpq.br/0311224988123909,A5064360478,FALSE,,I108290504,Universitá di Pisa,,A5061991704,Antonia Bertolino
2022,25001019004P6,CC,7,I25112270,UFPE,AUGUSTO CEZAR ALVES SAMPAIO,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/3977760354511853,A5041930802,TRUE,PQ1A,I40120149,University of Oxford,,A5052847689,Charles A. R. Hoare
2022,25001019004P6,CC,7,I25112270,UFPE,ANJOLINA GRISI DE OLIVEIRA,2001,Dedicação Exclusiva,40,http://lattes.cnpq.br/9932708325371272,A5061878202,FALSE,,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5084128763,Ruy Jose' Guerra Barretto de Queiroz
2022,25001019004P6,CC,7,I25112270,UFPE,ANDRE LUIS DE MEDEIROS SANTOS,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/0084300900034108,A5026301882,FALSE,,I7882870,University of Glasgow,,A5072362603,Simon L Peyton-Jones
2022,25001019004P6,CC,7,I25112270,UFPE,ANA CAROLINA BRANDAO SALGADO,2012,Dedicação Exclusiva,10,http://lattes.cnpq.br/1095193209251351,A5006349492,FALSE,,I4387154757,Université de Nice Sophia Antipolis,,A5035007697,Serge Miranda
2022,25001019004P6,CC,7,I25112270,UFPE,ALUIZIO FAUSTO RIBEIRO ARAUJO,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/8715023255304328,A5090740684,TRUE,PQ1C,I162608824,University of Sussex,,A5055198799,Bruce Katz
2022,25001019004P6,CC,7,I25112270,UFPE,ALEXANDRE MARCOS LINS DE VASCONCELOS,1993,Dedicação Exclusiva,20,http://lattes.cnpq.br/0504332643175649,A5054131342,FALSE,,I52099693,University of York,,A5025927902,John Alexandre McDermid
2022,25001019004P6,CC,7,I25112270,UFPE,ALEXANDRE CABRAL MOTA,2001,Dedicação Exclusiva,40,http://lattes.cnpq.br/2794026545404598,A5074182733,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5041930802,Augusto Cézar Alves Sampaio
2022,25001019004P6,CC,7,I25112270,UFPE,ALEX SANDRO GOMES,1999,Dedicação Exclusiva,20,http://lattes.cnpq.br/7188784344595649,A5011713301,TRUE,DT1D,I4387156284,Université Paris Descartes,,A5063693849,Prof Dr. Gérard Vergnaud
2022,25001019004P6,CC,7,I25112270,UFPE,ADRIANO LORENA INACIO DE OLIVEIRA,2004,Dedicação Exclusiva,10,http://lattes.cnpq.br/5194381227316437,A5007892716,TRUE,PQ1D,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5003805293,Prof. Silvio Romero de Lemos Meira
2022,25001019004P6,CC,7,I25112270,UFPE,ADIEL TEIXEIRA DE ALMEIDA FILHO,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/9944976090960730,A5083100474,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019021P8,A5045447418,Ana Paula Cabral Seixas da Costa
2022,25001019004P6,CC,7,I25112270,UFPE,ADENILTON JOSE DA SILVA,2015,Dedicação Exclusiva,20,http://lattes.cnpq.br/0314035098884256,A5039511096,TRUE,PQ2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5025550530,Teresa Bernarda Ludermir
2022,25001019004P6,CC,7,I25112270,UFPE,ABEL GUILHERMINO DA SILVA FILHO,2006,Dedicação Exclusiva,30,http://lattes.cnpq.br/8983932189780223,A5056806480,TRUE,DT2,I25112270,Universidade Federal de Pernambuco,25001019004P6,A5078692526,Manoel Eusebio de Lima
2022,40001016034P5,I,6,I52418104,UFPR,WAGNER MACHADO NUNAN ZOLA,2015,Dedicação Exclusiva,40,http://lattes.cnpq.br/7712729869367563,A5036126588,FALSE,,I52418104,Universidade Federal do Paraná,,A5081664781,Luis Carlos Erpen de Bona
2022,40001016034P5,I,6,I52418104,UFPR,SILVIA REGINA VERGILIO,1997,Integral,40,http://lattes.cnpq.br/0401470121643212,A5032393345,TRUE,PQ1D,I181391015,Universidade Estadual de Campinas,33003017021P3,A5012165860,José Carlos Maldonado
2022,40001016034P5,I,6,I52418104,UFPR,ROBERTO PEREIRA,2012,Dedicação Exclusiva,20,http://lattes.cnpq.br/1607596289960868,A5027198239,FALSE,,I181391015,Universidade Estadual de Campinas,33003017005P8,A5023191435,Maria Cecilia Calani Baranauskas
2022,40001016034P5,I,6,I52418104,UFPR,RENATO JOSE DA SILVA CARMO,2005,Integral,40,http://lattes.cnpq.br/2968055170351130,,FALSE,,I17974374,Universidade de São Paulo,33002010176P0,A5025621521,Yoshiharu Kohayakawa
2022,40001016034P5,I,6,I52418104,UFPR,PATRICIA AUGUSTIN JAQUES MAILLARD,2004,Parcial,20,http://lattes.cnpq.br/5723385125570881,A5068706845,TRUE,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5037526831,Rosa Maria Vicari
2022,40001016034P5,I,6,I52418104,UFPR,OLGA REGINA PEREIRA BELLON,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/5948590274082247,A5064483605,TRUE,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5014134802,Clésio Luis Tozzi
2022,40001016034P5,I,6,I52418104,UFPR,NATASHA MALVEIRA COSTA VALENTIM,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/1374747002879287,A5025180310,FALSE,,I62885914,Universidade Federal do Amazonas,12001015012P2,A5055534532,Tayana Uchôa Conte
2022,40001016034P5,I,6,I52418104,UFPR,MURILO VICENTE GONCALVES DA SILVA,2008,Dedicação Exclusiva,8,http://lattes.cnpq.br/1805233602070841,A5012320652,FALSE,,I130828816,University of Leeds,,A5077118262,Kristina Vuskovic
2022,40001016034P5,I,6,I52418104,UFPR,MICHELE NOGUEIRA LIMA,2009,Integral,10,http://lattes.cnpq.br/7862253799240671,A5072201007,TRUE,PQ1D,I4210159731,Université Pierre et Marie Curie/Laboratoire d'Informatique de Paris 6,,A5012608822,Guy Pujolle
2022,40001016034P5,I,6,I52418104,UFPR,MARIA CECILIA CALANI BARANAUSKAS,1993,Parcial,20,http://lattes.cnpq.br/1750385790843118,A5023191435,TRUE,PQ2,I181391015,Universidade Estadual de Campinas,33003017021P3,A5060996049,José Armando Valente
2022,40001016034P5,I,6,I52418104,UFPR,MARCOS SFAIR SUNYE,1993,Integral,40,http://lattes.cnpq.br/3748260693106586,A5004821805,FALSE,,I4210118524,UNIVERSITE DE BOURGOGNE,,A5057746702 / A5087380340,"STEFANO SPACCAPIETRA, CHRISTINE PARENT"
2022,40001016034P5,I,6,I52418104,UFPR,MARCOS DIDONET DEL FABRO,2007,Integral,40,http://lattes.cnpq.br/4720333397291573,A5017981792,FALSE,,I97188460,Université de Nantes,,A5041964026 / A5035826682,Patrick Valduriez e Jean Bézivin
2022,40001016034P5,I,6,I52418104,UFPR,MARCOS ALEXANDRE CASTILHO,1998,Integral,40,http://lattes.cnpq.br/5480560533258943,A5022151325,FALSE,,I134560555,Université Toulouse III Paul Sabatier,,A5001235333,Luis Farinãs del Cerro
2022,40001016034P5,I,6,I52418104,UFPR,MARCO ANTONIO ZANATA ALVES,2014,Integral,8,http://lattes.cnpq.br/7011183305034415,A5086055754,FALSE,,I130442723,Universidade Federal do Rio Grande do Sul,,A5091234084,Philippe Olivier Alexandre Navaux
2022,40001016034P5,I,6,I52418104,UFPR,LUIZ EDUARDO SOARES DE OLIVEIRA,2003,Integral,40,http://lattes.cnpq.br/8607171759049558,A5038884704,TRUE,PQ1D,I9736820,École de Technologie Superiéure,,A5026340083 / A5059479627,R. Sabourin & C. Y. Suen
2022,40001016034P5,I,6,I52418104,UFPR,LUIZ CARLOS PESSOA ALBINI,2003,Integral,40,http://lattes.cnpq.br/3699761587483592,A5043484069,FALSE,,I108290504,Universidade de Pisa,,A5051468742,Piero Maestrini
2022,40001016034P5,I,6,I52418104,UFPR,LUIS CARLOS ERPEN DE BONA,2006,Integral,40,http://lattes.cnpq.br/9945289519054859,A5081664781,TRUE,PQ2,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5052547062,Elias Procópio Duarte Júnior
2022,40001016034P5,I,6,I52418104,UFPR,LUCIANO SILVA,2003,Integral,40,http://lattes.cnpq.br/9578832375902806,A5077179679,FALSE,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5064483605,Profa. Dra. Olga Regina Pereira Bellon
2022,40001016034P5,I,6,I52418104,UFPR,LUCAS FERRARI DE OLIVEIRA,2005,Dedicação Exclusiva,40,http://lattes.cnpq.br/3534918669459073,A5063477795,FALSE,,I17974374,Universidade de São Paulo,33002029010P0,A5045904089,Paulo Mazzoncini de Azevedo Marques
2022,40001016034P5,I,6,I52418104,UFPR,LETICIA MARA PERES,2010,Integral,40,http://lattes.cnpq.br/4936370324386031,A5022186693,FALSE,,I52418104,Universidade Federal do Paraná,40001016034P5,A5051172231,Luis Allan Künzle
2022,40001016034P5,I,6,I52418104,UFPR,LAURA SANCHEZ GARCIA,1995,Integral,40,http://lattes.cnpq.br/5189181174191518,,FALSE,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5034425412,Clarisse Sieckenius de Souza
2022,40001016034P5,I,6,I52418104,UFPR,FABIANO SILVA,2005,Integral,40,http://lattes.cnpq.br/0613768899914607,A5062054732,FALSE,,I1283613182,Universidade Tecnológica Federal do Paraná,40006018001P1,A5051172231,Luis Allan Künzle
2022,40001016034P5,I,6,I52418104,UFPR,ELIAS PROCOPIO DUARTE JUNIOR,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/5464351563900900,A5052547062,TRUE,PQ1D,I114531698,Tokyo Institute of Technology,,A5073211567,Takashi Nanya
2022,40001016034P5,I,6,I52418104,UFPR,EDUARDO TODT,2005,Integral,40,http://lattes.cnpq.br/9942240121225139,A5042177620,FALSE,,I4210093282,Universidad Politécnica de Cataluña,,A5007639805,Carme Geni Torras
2022,40001016034P5,I,6,I52418104,UFPR,EDUARDO JAQUES SPINOSA,2008,Integral,40,http://lattes.cnpq.br/6610926478721564,A5029791096,FALSE,,I17974374,Universidade de São Paulo,33002045004P1,A5079499583,André Carlos Ponce de Leon Ferreira de Carvalho
2022,40001016034P5,I,6,I52418104,UFPR,EDUARDO CUNHA DE ALMEIDA,2009,Integral,40,http://lattes.cnpq.br/0130205470596637,A5069121883,TRUE,PQ2,I97188460,Université de Nantes,,A5041964026,Patrick Valduriez
2022,40001016034P5,I,6,I52418104,UFPR,DAVID MENOTTI GOMES,2008,Dedicação Exclusiva,40,http://lattes.cnpq.br/6692968437800167,A5033489756,TRUE,PQ2,I110200422,Universidade Federal de Minas Gerais,32001010004P6,A5042861247,Arnaldo de Albuquerque Araújo
2022,40001016034P5,I,6,I52418104,UFPR,DANIEL WEINGAERTNER,2007,Integral,40,http://lattes.cnpq.br/8906707362461289,A5015233908,FALSE,,I52418104,Universidade Federal do Paraná,40001016013P8,A5026258297,Mônica Nunes Lima Cat
2022,40001016034P5,I,6,I52418104,UFPR,DANIEL ALFONSO GONCALVES DE OLIVEIRA,2018,Dedicação Exclusiva,8,http://lattes.cnpq.br/2529145496628766,A5060947874,FALSO,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5091234084,Philippe O. A. Navaux
2022,40001016034P5,I,6,I52418104,UFPR,CARMEM SATIE HARA,2004,Integral,40,http://lattes.cnpq.br/7273159315758953,A5015742012,FALSO,,I79576946,University of Pennsylvania,,A5081006850,Susan Davidson and Wenfei Fan
2022,40001016034P5,I,6,I52418104,UFPR,CARLOS ALBERTO MAZIERO,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/5659788852261811,A5049431434,FALSO,,I56067802,Université de Rennes I,,A5001545243,Michel Raynal
